ED,AD,borough,neighborhood,ev25_total,ev_rate,ev_weight,ev_party_dem,ev_party_rep,ev_party_oth
32,39,QN,Corona,106,0.06,0.00014476068736744496,0.6792452830188679,0.14150943396226415,0.03773584905660377
26,85,BX,Soundview,14,0.01,1.911933606739839e-05,1.0,0.0,0.0
21,37,QN,Sunnyside,275,0.2,0.00037555838703818266,0.7854545454545454,0.03636363636363636,0.01818181818181818
7,62,SI,Richmond Valley,329,0.17,0.0004493043975838622,0.1945288753799392,0.6048632218844985,0.02735562310030395
35,85,BX,Longwood,55,0.04,7.511167740763654e-05,0.8181818181818182,0.07272727272727272,0.01818181818181818
8,69,MN,Morningside Heights,246,0.19,0.00033595404804142887,0.8902439024390244,0.02032520325203252,0.0040650406504065045
65,41,BK,Sheepshead Bay,138,0.12,0.00018846202695006986,0.2826086956521739,0.35507246376811596,0.028985507246376812
41,28,QN,Rego Park,107,0.14,0.000146126354229402,0.7102803738317757,0.102803738317757,0.018691588785046728
44,67,MN,Upper West Side,230,0.14,0.00031410337825011643,0.8304347826086956,0.043478260869565216,0.013043478260869565
14,46,BK,Fort Hamilton,409,0.25,0.0005585577465404244,0.589242053789731,0.2078239608801956,0.022004889975550123
48,75,MN,Chelsea,231,0.27,0.00031546904511207344,0.7705627705627706,0.06926406926406926,0.025974025974025976
64,66,MN,SoHo,370,0.24,0.0005052967389241003,0.7135135135135136,0.07027027027027027,0.013513513513513514
20,31,QN,Arverne,146,0.08,0.00019938736184572608,0.7808219178082192,0.0547945205479452,0.02054794520547945
23,73,MN,Midtown East,427,0.34,0.0005831397500556509,0.6651053864168618,0.12412177985948478,0.03278688524590164
59,62,SI,Richmondtown,207,0.13,0.00028269304042510476,0.24154589371980675,0.5893719806763285,0.024154589371980676
32,63,SI,Westerleigh,383,0.25,0.0005230504081295417,0.4281984334203655,0.39947780678851175,0.04177545691906005
64,23,QN,Ozone Park,19,0.04,2.594767037718353e-05,0.47368421052631576,0.21052631578947367,0.0
13,66,MN,Tribeca,228,0.23,0.00031137204452620236,0.6403508771929824,0.09210526315789473,0.013157894736842105
17,70,MN,West Harlem,136,0.17,0.00018573069322615579,0.7941176470588235,0.051470588235294115,0.022058823529411766
31,61,SI,Port Richmond,248,0.16,0.00033868538176534294,0.5725806451612904,0.22983870967741934,0.008064516129032258
80,52,BK,Park Slope,480,0.32,0.0006555200937393734,0.91875,0.014583333333333334,0.00625
54,30,QN,Woodside,125,0.16,0.00017070835774462848,0.672,0.072,0.032
34,75,MN,Hell's Kitchen,200,0.14,0.0002731333723914056,0.72,0.095,0.01
23,60,BK,East New York,96,0.06,0.00013110401874787467,0.9166666666666666,0.010416666666666666,0.010416666666666666
30,69,MN,Upper West Side,471,0.28,0.0006432290919817601,0.8662420382165605,0.03184713375796178,0.010615711252653927
40,64,SI,Old Town,89,0.08,0.00012154435071417549,0.4044943820224719,0.3707865168539326,0.033707865168539325
20,39,QN,Elmhurst,31,0.08,4.233567272066787e-05,0.7419354838709677,0.06451612903225806,0.03225806451612903
49,59,BK,Mill Basin,404,0.24,0.0005517294122306393,0.3094059405940594,0.41336633663366334,0.0297029702970297
40,39,QN,Rego Park,32,0.16,4.370133958262489e-05,0.59375,0.15625,0.0
68,41,BK,Gerritsen Beach,61,0.16,8.33056785793787e-05,0.5409836065573771,0.19672131147540983,0.03278688524590164
15,43,BK,Crown Heights,195,0.15,0.0002663050380816204,0.8256410256410256,0.06153846153846154,0.02564102564102564
18,42,BK,Park Slope,181,0.14,0.00024718570201422206,0.9060773480662984,0.0055248618784530384,0.0055248618784530384
15,66,MN,West Village,266,0.19,0.00036326738528056946,0.8195488721804511,0.03007518796992481,0.02631578947368421
60,61,MN,Financial District,214,0.14,0.000292252708458804,0.6448598130841121,0.1308411214953271,0.014018691588785047
59,82,BX,Co-op City,377,0.23,0.0005148564069577995,0.896551724137931,0.034482758620689655,0.007957559681697613
37,70,MN,Central Harlem,86,0.09,0.0001174473501283044,0.8604651162790697,0.03488372093023256,0.011627906976744186
17,39,QN,Elmhurst,78,0.1,0.00010652201523264817,0.6666666666666666,0.08974358974358974,0.0
27,76,MN,Upper East Side,521,0.4,0.0007115124350796115,0.7293666026871402,0.10940499040307101,0.01727447216890595
2,75,MN,Upper West Side,517,0.27,0.0007060497676317835,0.7485493230174082,0.0851063829787234,0.01160541586073501
17,77,BX,Morris Heights,16,0.01,2.1850669791312446e-05,0.8125,0.0,0.0
14,86,BX,University Heights,15,0.01,2.048500292935542e-05,0.6666666666666666,0.13333333333333333,0.06666666666666667
30,62,SI,Bay Terrace,301,0.2,0.0004110657254490654,0.3554817275747508,0.43853820598006643,0.019933554817275746
30,58,BK,East Flatbush,67,0.07,9.149967975112087e-05,0.9402985074626866,0.029850746268656716,0.0
66,65,MN,Lower East Side,51,0.03,6.964900995980842e-05,0.7843137254901961,0.058823529411764705,0.058823529411764705
47,63,SI,New Springville,208,0.13,0.00028405870728706183,0.46153846153846156,0.3125,0.028846153846153848
53,60,BK,East New York,107,0.08,0.000146126354229402,0.8130841121495327,0.07476635514018691,0.009345794392523364
22,39,QN,Elmhurst,99,0.08,0.00013520101933374575,0.696969696969697,0.15151515151515152,0.0
17,87,BX,Parkchester,162,0.14,0.00022123803163703851,0.8395061728395061,0.037037037037037035,0.006172839506172839
5,75,MN,Upper West Side,362,0.23,0.0004943714040284441,0.6602209944751382,0.10497237569060773,0.013812154696132596
10,65,MN,Financial District,258,0.15,0.0003523420503849132,0.7403100775193798,0.09689922480620156,0.007751937984496124
35,69,MN,Upper West Side,264,0.26,0.0003605360515566554,0.8598484848484849,0.022727272727272728,0.003787878787878788
61,41,BK,Sheepshead Bay,260,0.19,0.0003550733841088273,0.4153846153846154,0.3038461538461538,0.023076923076923078
7,31,QN,Far Rockaway,68,0.08,9.286534661307789e-05,0.75,0.058823529411764705,0.04411764705882353
25,53,BK,Bushwick,249,0.16,0.00034005104862729995,0.9156626506024096,0.0,0.0
15,65,MN,Chinatown,210,0.16,0.00028679004101097585,0.7,0.10476190476190476,0.01904761904761905
31,56,BK,Bedford Stuyvesant,193,0.13,0.0002635737043577064,0.917098445595855,0.0,0.0051813471502590676
14,42,BK,Prospect Park South,270,0.17,0.00036873005272839755,0.837037037037037,0.03333333333333333,0.018518518518518517
9,64,SI,Oakwood,333,0.2,0.0004547670650316903,0.22522522522522523,0.5885885885885885,0.03303303303303303
49,27,QN,Whitestone,258,0.15,0.0003523420503849132,0.47674418604651164,0.24806201550387597,0.023255813953488372
48,79,BX,Morrisania,18,0.07,2.4582003515226504e-05,0.8888888888888888,0.05555555555555555,0.0
52,62,SI,Rossville,296,0.19,0.00040423739113928025,0.25,0.5608108108108109,0.013513513513513514
32,80,BX,Van Nest,63,0.07,8.603701230329276e-05,0.7777777777777778,0.031746031746031744,0.015873015873015872
3,63,SI,Shore Acres,76,0.07,0.00010379068150873412,0.5131578947368421,0.2894736842105263,0.013157894736842105
38,35,QN,Rego Park,263,0.2,0.00035917038469469837,0.6197718631178707,0.17870722433460076,0.019011406844106463
18,64,SI,New Dorp,376,0.21,0.0005134907400958425,0.30319148936170215,0.47606382978723405,0.034574468085106384
17,48,BK,Midwood,7,0.17,9.559668033699196e-06,0.8571428571428571,0.14285714285714285,0.0
22,81,BX,Riverdale,193,0.13,0.0002635737043577064,0.7823834196891192,0.10880829015544041,0.010362694300518135
52,67,MN,Upper West Side,386,0.22,0.0005271474087154128,0.7202072538860104,0.05958549222797927,0.015544041450777202
55,69,MN,Upper West Side,205,0.25,0.00027996170670119074,0.8878048780487805,0.01951219512195122,0.00975609756097561
39,73,MN,Upper East Side,400,0.25,0.0005462667447828112,0.655,0.1025,0.02
31,66,MN,Greenwich Village,315,0.21,0.00043018506151646377,0.7619047619047619,0.09523809523809523,0.0031746031746031746
42,68,MN,East Harlem,86,0.07,0.0001174473501283044,0.8837209302325582,0.05813953488372093,0.011627906976744186
48,46,BK,Coney Island,83,0.07,0.00011335034954243332,0.7951807228915663,0.10843373493975904,0.012048192771084338
76,44,BK,Kensington,107,0.12,0.000146126354229402,0.8691588785046729,0.0,0.028037383177570093
18,53,BK,Bushwick,198,0.11,0.0002704020386674915,0.9141414141414141,0.020202020202020204,0.0
7,81,BX,Kingsbridge,104,0.1,0.00014202935364353091,0.9038461538461539,0.028846153846153848,0.0
28,82,BX,Pelham Bay,133,0.08,0.00018163369264028473,0.5488721804511278,0.24060150375939848,0.007518796992481203
1,63,SI,Clifton,126,0.08,0.00017207402460658552,0.8095238095238095,0.047619047619047616,0.0
18,35,QN,Corona,37,0.03,5.052967389241003e-05,0.5945945945945946,0.16216216216216217,0.02702702702702703
23,83,BX,Williamsbridge,127,0.08,0.00017343969146854256,0.952755905511811,0.007874015748031496,0.0
35,80,BX,Williamsbridge,93,0.05,0.00012700701816200358,0.8817204301075269,0.043010752688172046,0.0
5,54,BK,East New York,46,0.06,6.282067565002329e-05,0.9130434782608695,0.0,0.043478260869565216
50,77,BX,Concourse,74,0.04,0.00010105934778482006,0.8648648648648649,0.0,0.0
13,69,MN,Morningside Heights,412,0.38,0.0005626547471262955,0.8592233009708737,0.01699029126213592,0.007281553398058253
3,57,BK,Downtown Brooklyn,44,0.03,6.0089341926109226e-05,0.7954545454545454,0.022727272727272728,0.045454545454545456
9,70,MN,West Harlem,125,0.1,0.00017070835774462848,0.88,0.024,0.0
42,24,QN,Jamaica Hills,46,0.05,6.282067565002329e-05,0.8043478260869565,0.021739130434782608,0.021739130434782608
35,65,MN,NoHo,382,0.21,0.0005216847412675847,0.824607329842932,0.034031413612565446,0.010471204188481676
36,85,BX,Longwood,70,0.04,9.559668033699195e-05,0.9,0.02857142857142857,0.0
12,54,BK,East New York,37,0.04,5.052967389241003e-05,0.6486486486486487,0.2972972972972973,0.0
49,52,BK,Carroll Gardens,242,0.16,0.0003304913805936008,0.8388429752066116,0.049586776859504134,0.02066115702479339
8,58,BK,East Flatbush,84,0.06,0.00011471601640439034,0.8690476190476191,0.03571428571428571,0.011904761904761904
28,81,BX,Spuyten Duyvil,458,0.27,0.0006254754227763187,0.8034934497816594,0.08078602620087336,0.013100436681222707
37,47,BK,Bath Beach,116,0.1,0.00015841735598701523,0.47413793103448276,0.21551724137931033,0.008620689655172414
23,84,BX,Longwood,45,0.03,6.145500878806626e-05,0.8666666666666667,0.0,0.022222222222222223
8,87,BX,Westchester Square,83,0.09,0.00011335034954243332,0.8192771084337349,0.07228915662650602,0.0
36,63,SI,Howland Hook,132,0.07,0.0001802680257783277,0.7575757575757576,0.07575757575757576,0.007575757575757576
40,81,BX,North Riverdale,212,0.19,0.0002895213747348899,0.7405660377358491,0.11320754716981132,0.0
17,83,BX,Williamsbridge,84,0.06,0.00011471601640439034,0.8690476190476191,0.05952380952380952,0.0
67,73,MN,Upper East Side,516,0.36,0.0007046841007698264,0.7131782945736435,0.11046511627906977,0.015503875968992248
37,50,BK,Williamsburg,134,0.07,0.00018299935950224174,0.8582089552238806,0.08208955223880597,0.0
44,77,BX,Concourse,41,0.02,5.599234134023815e-05,0.926829268292683,0.024390243902439025,0.024390243902439025
12,36,QN,Astoria,275,0.2,0.00037555838703818266,0.8945454545454545,0.04363636363636364,0.0036363636363636364
65,67,MN,Hell's Kitchen,187,0.1,0.00025537970318596423,0.7112299465240641,0.06951871657754011,0.0481283422459893
31,27,QN,Forest Hills,14,0.1,1.911933606739839e-05,0.5714285714285714,0.42857142857142855,0.0
65,24,QN,Jamaica Hills,255,0.14,0.0003482450497990421,0.7372549019607844,0.06274509803921569,0.011764705882352941
40,76,MN,Yorkville,382,0.28,0.0005216847412675847,0.7198952879581152,0.08376963350785341,0.010471204188481676
27,86,BX,Fordham,46,0.04,6.282067565002329e-05,0.8478260869565217,0.043478260869565216,0.0
59,65,MN,Lower East Side,263,0.16,0.00035917038469469837,0.8250950570342205,0.030418250950570342,0.0038022813688212928
16,27,QN,Flushing,101,0.1,0.00013793235305765983,0.7920792079207921,0.1188118811881188,0.019801980198019802
26,49,BK,Bensonhurst,160,0.12,0.00021850669791312447,0.5875,0.2,0.0
2,53,BK,Bushwick,202,0.11,0.00027586470611531966,0.9108910891089109,0.019801980198019802,0.0
12,23,QN,Rockaway Beach,68,0.11,9.286534661307789e-05,0.7352941176470589,0.08823529411764706,0.014705882352941176
28,77,BX,Morris Heights,48,0.05,6.555200937393733e-05,0.875,0.0,0.0
38,73,MN,Midtown East,513,0.25,0.0007005871001839553,0.6159844054580896,0.15984405458089668,0.011695906432748537
68,69,MN,Upper West Side,397,0.27,0.0005421697441969401,0.818639798488665,0.03526448362720403,0.012594458438287154
14,50,BK,Greenpoint,337,0.21,0.00046022973247951843,0.8694362017804155,0.026706231454005934,0.002967359050445104
32,53,BK,East Williamsburg,144,0.1,0.00019665602812181203,0.8888888888888888,0.020833333333333332,0.0
16,63,SI,West Brighton,324,0.19,0.00044247606327407703,0.5401234567901234,0.27469135802469136,0.040123456790123455
4,75,MN,Upper West Side,164,0.19,0.0002239693653609526,0.6646341463414634,0.13414634146341464,0.018292682926829267
3,79,BX,East Tremont,55,0.04,7.511167740763654e-05,0.8363636363636363,0.01818181818181818,0.0
8,34,QN,Astoria,395,0.22,0.0005394384104730261,0.7569620253164557,0.07088607594936709,0.015189873417721518
40,75,MN,Midtown South,336,0.24,0.00045886406561756137,0.7976190476190477,0.041666666666666664,0.008928571428571428
38,82,BX,Morris Park,201,0.12,0.0002744990392533626,0.6019900497512438,0.24875621890547264,0.009950248756218905
7,63,SI,Shore Acres,175,0.14,0.0002389917008424799,0.32,0.38857142857142857,0.02857142857142857
29,28,QN,Forest Hills,155,0.1,0.00021167836360333933,0.6774193548387096,0.11612903225806452,0.0
41,31,QN,South Ozone Park,119,0.08,0.0001625143565728863,0.773109243697479,0.03361344537815126,0.008403361344537815
21,86,BX,University Heights,37,0.03,5.052967389241003e-05,0.7837837837837838,0.10810810810810811,0.02702702702702703
17,44,BK,Park Slope,549,0.32,0.0007497511072144084,0.9052823315118397,0.014571948998178506,0.00546448087431694
8,74,MN,Kips Bay,441,0.23,0.0006022590861230493,0.671201814058957,0.07482993197278912,0.027210884353741496
27,66,MN,West Village,156,0.16,0.00021304403046529634,0.7756410256410257,0.09615384615384616,0.00641025641025641
33,76,MN,Upper East Side,533,0.26,0.0007279004374230959,0.724202626641651,0.08442776735459662,0.009380863039399626
37,64,SI,Concord,320,0.18,0.00043701339582624893,0.346875,0.446875,0.00625
67,65,MN,Lower East Side,83,0.14,0.00011335034954243332,0.9036144578313253,0.0,0.024096385542168676
21,63,SI,Castleton Corners,138,0.14,0.00018846202695006986,0.36231884057971014,0.391304347826087,0.043478260869565216
35,60,BK,East New York,105,0.07,0.00014339502050548792,0.8952380952380953,0.02857142857142857,0.0
41,66,MN,Greenwich Village,289,0.21,0.00039467772310558107,0.8339100346020761,0.01730103806228374,0.006920415224913495
11,83,BX,Williamsbridge,123,0.08,0.00016797702402071443,0.943089430894309,0.016260162601626018,0.008130081300813009
20,56,BK,Bedford Stuyvesant,412,0.26,0.0005626547471262955,0.912621359223301,0.01699029126213592,0.0024271844660194173
54,83,BX,Wakefield,99,0.09,0.00013520101933374575,0.8787878787878788,0.050505050505050504,0.020202020202020204
29,35,QN,Elmhurst,50,0.05,6.82833430978514e-05,0.72,0.1,0.0
39,74,MN,Lower East Side,39,0.03,5.3261007616324086e-05,0.8717948717948718,0.0,0.0
62,75,MN,Chelsea,253,0.15,0.00034551371607512805,0.8300395256916996,0.03162055335968379,0.023715415019762844
40,37,QN,Maspeth,228,0.14,0.00031137204452620236,0.4649122807017544,0.27631578947368424,0.05263157894736842
46,73,MN,Upper East Side,485,0.32,0.0006623484280491585,0.6907216494845361,0.13814432989690723,0.030927835051546393
14,61,SI,New Brighton,57,0.04,7.784301113155059e-05,0.7543859649122807,0.08771929824561403,0.017543859649122806
22,84,BX,Melrose,164,0.09,0.0002239693653609526,0.8780487804878049,0.018292682926829267,0.0
31,79,BX,Morrisania,66,0.06,9.013401288916385e-05,0.8181818181818182,0.045454545454545456,0.015151515151515152
15,74,MN,Stuyvesant Town,296,0.17,0.00040423739113928025,0.75,0.08445945945945946,0.010135135135135136
29,82,BX,Pelham Bay,116,0.08,0.00015841735598701523,0.6724137931034483,0.1724137931034483,0.008620689655172414
59,74,MN,Gramercy,446,0.24,0.0006090874204328345,0.726457399103139,0.08520179372197309,0.017937219730941704
31,55,BK,East Flatbush,5,0.04,6.8283343097851396e-06,1.0,0.0,0.0
31,37,QN,Sunnyside,370,0.22,0.0005052967389241003,0.7756756756756756,0.0891891891891892,0.021621621621621623
28,51,BK,Gowanus,534,0.28,0.0007292661042850529,0.8820224719101124,0.016853932584269662,0.0018726591760299626
29,57,BK,Fort Greene,468,0.38,0.0006391320913958891,0.9337606837606838,0.002136752136752137,0.004273504273504274
6,49,BK,Sunset Park,56,0.04,7.647734426959357e-05,0.75,0.19642857142857142,0.0
27,68,MN,East Harlem,85,0.07,0.00011608168326634738,0.9058823529411765,0.03529411764705882,0.011764705882352941
39,82,BX,Morris Park,146,0.11,0.00019938736184572608,0.541095890410959,0.2191780821917808,0.02054794520547945
38,44,BK,Windsor Terrace,608,0.39,0.000830325452069873,0.8733552631578947,0.039473684210526314,0.009868421052631578
9,81,BX,Kingsbridge,81,0.07,0.00011061901581851926,0.8148148148148148,0.04938271604938271,0.012345679012345678
42,69,MN,Upper West Side,474,0.27,0.0006473260925676312,0.9050632911392406,0.0189873417721519,0.004219409282700422
16,82,BX,Throgs Neck,153,0.11,0.00020894702987942529,0.6535947712418301,0.21568627450980393,0.026143790849673203
48,44,BK,Kensington,148,0.1,0.00020211869556964013,0.7567567567567568,0.12837837837837837,0.0
47,87,BX,Castle Hill,143,0.09,0.000195290361259855,0.7622377622377622,0.11888111888111888,0.0
67,41,BK,Sheepshead Bay,200,0.19,0.0002731333723914056,0.335,0.38,0.045
26,60,BK,East New York,113,0.07,0.00015432035540114414,0.9026548672566371,0.02654867256637168,0.008849557522123894
66,52,BK,Park Slope,396,0.29,0.000540804077334983,0.9318181818181818,0.012626262626262626,0.007575757575757576
38,55,BK,Brownsville,73,0.04,9.969368092286304e-05,0.8356164383561644,0.0547945205479452,0.0410958904109589
17,55,BK,East New York,10,0.03,1.3656668619570279e-05,0.8,0.0,0.1
11,43,BK,Crown Heights,289,0.23,0.00039467772310558107,0.9238754325259516,0.010380622837370242,0.006920415224913495
33,43,BK,Prospect Lefferts Gardens,310,0.18,0.00042335672720667867,0.8870967741935484,0.01935483870967742,0.0064516129032258064
12,81,BX,Kingsbridge,262,0.16,0.0003578047178327413,0.7938931297709924,0.06870229007633588,0.007633587786259542
49,77,BX,Concourse,218,0.18,0.0002977153759066321,0.926605504587156,0.009174311926605505,0.0045871559633027525
57,52,BK,Boerum Hill,188,0.16,0.00025674537004792124,0.9042553191489362,0.010638297872340425,0.0
17,46,BK,Dyker Heights,169,0.11,0.00023079769967073772,0.6449704142011834,0.13609467455621302,0.01775147928994083
4,71,MN,Washington Heights,366,0.2,0.0004998340714762723,0.8852459016393442,0.0273224043715847,0.00819672131147541
14,87,BX,Parkchester,210,0.15,0.00028679004101097585,0.8523809523809524,0.03333333333333333,0.014285714285714285
56,76,MN,Upper East Side,345,0.18,0.0004711550673751746,0.8231884057971014,0.043478260869565216,0.008695652173913044
